"Date,""Price"",""Open"",""High"",""Low"",""Change %"""
"Dec 13, 2017,""4.247"",""4.374"",""4.411"",""4.246"",""-3.15%"""
"Dec 12, 2017,""4.385"",""4.502"",""4.519"",""4.373"",""-2.34%"""
"Dec 11, 2017,""4.490"",""4.443"",""4.511"",""4.443"",""0.38%"""
"Dec 08, 2017,""4.473"",""4.769"",""4.807"",""4.471"",""-6.70%"""
"Dec 07, 2017,""4.794"",""4.817"",""4.835"",""4.775"",""0.02%"""
"Dec 06, 2017,""4.793"",""4.842"",""4.842"",""4.764"",""-0.39%"""
"Dec 05, 2017,""4.812"",""5.035"",""5.040"",""4.779"",""-10.95%"""
"Dec 04, 2017,""5.404"",""5.443"",""5.443"",""5.402"",""0.24%"""
"Dec 01, 2017,""5.391"",""5.441"",""5.441"",""5.383"",""0.00%"""
"Nov 30, 2017,""5.391"",""5.379"",""5.403"",""5.379"",""0.13%"""
"Nov 29, 2017,""5.384"",""5.411"",""5.431"",""5.370"",""-3.25%"""
"Nov 28, 2017,""5.565"",""5.520"",""5.565"",""5.443"",""1.02%"""
"Nov 27, 2017,""5.509"",""5.487"",""5.510"",""5.487"",""1.14%"""
"Nov 24, 2017,""5.447"",""5.376"",""5.447"",""5.364"",""0.81%"""
"Nov 23, 2017,""5.403"",""5.350"",""5.410"",""5.349"",""0.88%"""
"Nov 22, 2017,""5.356"",""5.350"",""5.372"",""5.291"",""0.22%"""
"Nov 21, 2017,""5.344"",""5.263"",""5.344"",""5.258"",""1.33%"""
"Nov 20, 2017,""5.274"",""5.236"",""5.279"",""5.206"",""0.86%"""
"Nov 17, 2017,""5.229"",""5.261"",""5.261"",""5.201"",""0.58%"""
"Nov 16, 2017,""5.199"",""5.166"",""5.219"",""5.102"",""2.40%"""
"Nov 15, 2017,""5.077"",""5.080"",""5.122"",""5.077"",""-0.51%"""
"Nov 14, 2017,""5.103"",""5.080"",""5.117"",""5.076"",""0.24%"""
"Nov 13, 2017,""5.091"",""5.210"",""5.235"",""5.072"",""-2.10%"""
"Nov 10, 2017,""5.200"",""5.194"",""5.211"",""5.177"",""0.48%"""
"Nov 09, 2017,""5.175"",""5.167"",""5.175"",""5.121"",""1.31%"""
"Nov 08, 2017,""5.108"",""5.105"",""5.119"",""5.065"",""-0.23%"""
"Nov 07, 2017,""5.120"",""5.104"",""5.164"",""5.104"",""-0.64%"""
"Nov 06, 2017,""5.153"",""5.105"",""5.186"",""5.105"",""0.25%"""
"Nov 03, 2017,""5.140"",""5.164"",""5.164"",""5.080"",""1.62%"""
"Nov 02, 2017,""5.058"",""5.291"",""5.306"",""5.047"",""-4.73%"""
"Nov 01, 2017,""5.309"",""5.518"",""5.518"",""5.303"",""-3.74%"""
"Oct 31, 2017,""5.515"",""5.585"",""5.585"",""5.502"",""-1.06%"""
"Oct 30, 2017,""5.574"",""5.555"",""5.595"",""5.555"",""0.67%"""
"Oct 29, 2017,""5.537"",""5.537"",""5.537"",""5.537"",""-0.32%"""
"Oct 27, 2017,""5.555"",""5.578"",""5.598"",""5.548"",""-0.27%"""
"Oct 26, 2017,""5.570"",""5.598"",""5.602"",""5.560"",""-0.07%"""
"Oct 25, 2017,""5.574"",""5.560"",""5.583"",""5.526"",""0.13%"""
"Oct 24, 2017,""5.567"",""5.571"",""5.609"",""5.556"",""-0.29%"""
"Oct 23, 2017,""5.583"",""5.579"",""5.608"",""5.551"",""0.61%"""
"Oct 22, 2017,""5.549"",""5.549"",""5.549"",""5.549"",""-0.54%"""
"Oct 20, 2017,""5.579"",""5.584"",""5.588"",""5.552"",""0.09%"""
"Oct 19, 2017,""5.574"",""5.536"",""5.580"",""5.513"",""0.80%"""
"Oct 18, 2017,""5.530"",""5.481"",""5.538"",""5.468"",""0.60%"""
"Oct 17, 2017,""5.497"",""5.511"",""5.534"",""5.492"",""-0.45%"""
"Oct 16, 2017,""5.522"",""5.569"",""5.569"",""5.511"",""-0.67%"""
"Oct 13, 2017,""5.559"",""5.591"",""5.591"",""5.545"",""-0.23%"""
"Oct 12, 2017,""5.572"",""5.588"",""5.588"",""5.564"",""-0.20%"""
"Oct 11, 2017,""5.583"",""5.632"",""5.632"",""5.562"",""-0.25%"""
"Oct 10, 2017,""5.597"",""5.620"",""5.632"",""5.595"",""-0.36%"""
"Oct 09, 2017,""5.617"",""5.626"",""5.644"",""5.587"",""0.04%"""
"Oct 06, 2017,""5.615"",""5.625"",""5.625"",""5.591"",""0.18%"""
"Oct 05, 2017,""5.605"",""5.602"",""5.611"",""5.583"",""0.57%"""
"Oct 04, 2017,""5.573"",""5.602"",""5.604"",""5.568"",""-0.04%"""
"Oct 03, 2017,""5.575"",""5.595"",""5.595"",""5.558"",""-0.21%"""
"Oct 02, 2017,""5.587"",""5.668"",""5.674"",""5.584"",""-1.45%"""
"Sep 29, 2017,""5.669"",""5.698"",""5.730"",""5.655"",""-1.17%"""
"Sep 28, 2017,""5.736"",""5.740"",""5.783"",""5.703"",""-0.64%"""
"Sep 27, 2017,""5.773"",""5.681"",""5.783"",""5.616"",""2.23%"""
"Sep 26, 2017,""5.647"",""5.661"",""5.662"",""5.546"",""-0.32%"""
"Sep 25, 2017,""5.665"",""5.645"",""5.667"",""5.579"",""1.34%"""
"Sep 22, 2017,""5.590"",""5.549"",""5.617"",""5.549"",""0.87%"""
"Sep 21, 2017,""5.542"",""5.542"",""5.577"",""5.542"",""0.04%"""
"Sep 20, 2017,""5.540"",""5.480"",""5.574"",""5.480"",""0.51%"""
"Sep 19, 2017,""5.512"",""5.524"",""5.525"",""5.463"",""0.66%"""
"Sep 18, 2017,""5.476"",""5.412"",""5.498"",""5.412"",""0.44%"""
"Sep 15, 2017,""5.452"",""5.439"",""5.464"",""5.412"",""0.76%"""
"Sep 14, 2017,""5.411"",""5.411"",""5.482"",""5.411"",""-1.06%"""
"Sep 13, 2017,""5.469"",""5.437"",""5.488"",""5.409"",""0.09%"""
"Sep 12, 2017,""5.464"",""5.464"",""5.521"",""5.451"",""-0.67%"""
"Sep 11, 2017,""5.501"",""5.489"",""5.516"",""5.466"",""0.07%"""
"Sep 08, 2017,""5.497"",""5.469"",""5.526"",""5.457"",""0.35%"""
"Sep 07, 2017,""5.478"",""5.477"",""5.532"",""5.468"",""-0.24%"""
"Sep 06, 2017,""5.491"",""5.504"",""5.544"",""5.482"",""-0.15%"""
"Sep 05, 2017,""5.499"",""5.560"",""5.580"",""5.496"",""-0.74%"""
"Sep 04, 2017,""5.540"",""5.531"",""5.591"",""5.531"",""-0.09%"""
"Sep 01, 2017,""5.545"",""5.523"",""5.590"",""5.512"",""-1.14%"""
"Aug 31, 2017,""5.609"",""5.518"",""5.623"",""5.518"",""0.48%"""
"Aug 30, 2017,""5.582"",""5.531"",""5.621"",""5.531"",""0.74%"""
"Aug 29, 2017,""5.541"",""5.556"",""5.589"",""5.531"",""-0.02%"""
"Aug 28, 2017,""5.542"",""5.542"",""5.588"",""5.542"",""-0.16%"""
"Aug 25, 2017,""5.551"",""5.551"",""5.603"",""5.525"",""0.05%"""
"Aug 24, 2017,""5.548"",""5.561"",""5.606"",""5.539"",""-0.25%"""
"Aug 23, 2017,""5.562"",""5.577"",""5.627"",""5.555"",""-0.32%"""
"Aug 22, 2017,""5.580"",""5.598"",""5.658"",""5.577"",""-0.84%"""
"Aug 21, 2017,""5.627"",""5.636"",""5.659"",""5.584"",""0.21%"""
"Aug 18, 2017,""5.615"",""5.598"",""5.633"",""5.598"",""-0.20%"""
"Aug 17, 2017,""5.626"",""5.563"",""5.648"",""5.555"",""0.72%"""
"Aug 16, 2017,""5.586"",""5.548"",""5.601"",""5.539"",""1.03%"""
"Aug 15, 2017,""5.529"",""5.566"",""5.609"",""5.505"",""-0.16%"""
"Aug 14, 2017,""5.538"",""5.598"",""5.615"",""5.530"",""-0.49%"""
"Aug 11, 2017,""5.565"",""5.520"",""5.583"",""5.500"",""1.03%"""
"Aug 10, 2017,""5.508"",""5.511"",""5.538"",""5.469"",""-0.13%"""
"Aug 09, 2017,""5.515"",""5.450"",""5.518"",""5.440"",""1.01%"""
"Aug 08, 2017,""5.460"",""5.451"",""5.509"",""5.442"",""-0.27%"""
"Aug 07, 2017,""5.475"",""5.485"",""5.508"",""5.458"",""0.27%"""
"Aug 06, 2017,""5.460"",""5.460"",""5.460"",""5.460"",""-0.91%"""
"Aug 04, 2017,""5.510"",""5.500"",""5.514"",""5.460"",""0.55%"""
"Aug 03, 2017,""5.480"",""5.490"",""5.505"",""5.443"",""-0.35%"""
